age,cohort,model_prop_f,model_prop_m
30,1991.0,1.0,0.0
12,1992.0,0.0017226528854435831,0.0
13,1992.0,0.00516795865633075,0.0
14,1992.0,0.019827586206896553,0.0
15,1992.0,0.059636992221261884,0.0
16,1992.0,0.15164644714038128,0.0
17,1992.0,0.2534722222222222,0.0015936254980079682
18,1992.0,0.37565217391304345,0.012311901504787962
19,1992.0,0.5161290322580645,0.0
20,1992.0,0.6183406113537118,0.0
21,1992.0,0.863517060367454,0.0
22,1992.0,0.945518453427065,0.0
23,1992.0,0.9876651982378855,0.0
24,1992.0,0.9973498233215548,0.0
25,1992.0,0.9982253771073647,0.0
26,1992.0,1.0,0.0
27,1992.0,1.0,0.0
28,1992.0,1.0,0.0
29,1992.0,1.0,0.0
30,1992.0,1.0,0.0
12,1993.0,0.0,0.0
13,1993.0,0.0033755274261603376,0.0
14,1993.0,0.02364864864864865,0.0
15,1993.0,0.03637901861252115,0.0
16,1993.0,0.10687022900763359,0.0
17,1993.0,0.2523364485981308,0.001366120218579235
18,1993.0,0.41496598639455784,0.0
19,1993.0,0.5272572402044293,0.0
20,1993.0,0.6282051282051282,0.0
21,1993.0,0.8903170522707797,0.0
22,1993.0,0.9785038693035254,0.0
23,1993.0,0.9974070872947277,0.0
24,1993.0,0.9991349480968859,0.0
25,1993.0,1.0,0.0
26,1993.0,1.0,0.0
27,1993.0,1.0,0.0
28,1993.0,1.0,0.0
29,1993.0,1.0,0.0
30,1993.0,1.0,0.0
12,1994.0,0.0008257638315441783,0.0
13,1994.0,0.0041390728476821195,0.0
14,1994.0,0.006622516556291391,0.0
15,1994.0,0.058970099667774084,0.0
16,1994.0,0.17040731504571904,0.0006821282401091405
17,1994.0,0.3172356369691923,0.0
18,1994.0,0.4565943238731219,0.0
19,1994.0,0.5477386934673367,0.0
20,1994.0,0.6571668063704945,0.0
21,1994.0,0.7187237615449202,0.0
22,1994.0,0.9468802698145026,0.0
23,1994.0,0.9839255499153976,0.0
24,1994.0,0.9974554707379135,0.0
25,1994.0,0.9974424552429667,0.0
26,1994.0,0.9991452991452991,0.0
27,1994.0,1.0,0.0
28,1994.0,1.0,0.0
29,1994.0,0.999137187230371,0.0
30,1994.0,0.9991356957649092,0.0
12,1995.0,0.0008090614886731392,0.0
13,1995.0,0.005668016194331984,0.0
14,1995.0,0.029173419773095625,0.0
15,1995.0,0.06493506493506493,0.0
16,1995.0,0.13333333333333333,0.0
17,1995.0,0.2713936430317848,0.0
18,1995.0,0.38857142857142857,0.0
19,1995.0,0.5310965630114566,0.0
