x,density
-15.0,6.771577473426323e-05
-14.832775919732441,7.310337271871758e-05
-14.665551839464882,7.872380688469961e-05
-14.498327759197325,8.43291755131901e-05
-14.331103678929766,8.9589710367194e-05
-14.163879598662207,9.413087041518007e-05
-13.996655518394649,9.760427801136313e-05
-13.82943143812709,9.976972096581751e-05
-13.662207357859533,0.00010055968411023215
-13.494983277591974,0.00010010398392109514
-13.327759197324415,9.870687463762449e-05
-13.160535117056856,9.678587546059516e-05
-12.993311036789297,9.47937366009386e-05
-12.826086956521738,9.314836114559264e-05
-12.65886287625418,9.219022366484914e-05
-12.491638795986622,9.217658075970288e-05
-12.324414715719064,9.331189162622758e-05
-12.157190635451505,9.58089415628649e-05
-11.989966555183948,9.997720107970311e-05
-11.822742474916389,0.00010634263059315786
-11.65551839464883,0.00011581197256908601
-11.488294314381271,0.0001298977738532498
-11.321070234113712,0.0001510104052118957
-11.153846153846153,0.00018279457401093962
-10.986622073578594,0.0002304407070332306
-10.819397993311036,0.0003008472886846964
-10.652173913043478,0.0004024729234711011
-10.48494983277592,0.0005447292448735943
-10.31772575250836,0.0007368551372058851
-10.150501672240804,0.0009863802084608404
-9.983277591973245,0.0012974886908733586
-9.816053511705686,0.0016697495804587077
-9.648829431438127,0.002097689231448134
-9.481605351170568,0.0025714954066583286
-9.31438127090301,0.00307879386948478
-9.14715719063545,0.003607062532696774
-8.979933110367893,0.00414601550324767
-8.812709030100335,0.004689314829033637
-8.645484949832776,0.00523523482675739
-8.478260869565219,0.005786270105550681
-8.31103678929766,0.006347966827365814
-8.143812709030101,0.006927370458368008
-7.976588628762542,0.00753145414785218
-7.809364548494983,0.008165823530403207
-7.642140468227424,0.008833950355813943
-7.474916387959866,0.009537132988725933
-7.3076923076923075,0.01027523205977588
-7.1404682274247495,0.011047968120635503
-6.973244147157191,0.011856308278202964
-6.806020066889632,0.012703381832601801
-6.638795986622073,0.013594529743146622
-6.471571906354516,0.014536411619072197
-6.304347826086957,0.015535371928634516
-6.137123745819398,0.016595390390722806
-5.969899665551839,0.017715975656860214
-5.80267558528428,0.018890453180711926
-5.6354515050167215,0.02010526522112155
-5.4682274247491645,0.02134093684507663
-5.301003344481606,0.022575001227468947
-5.133779264214047,0.023786404611312578
-4.966555183946488,0.024960106467402533
-4.799331103678929,0.02609031154240104
-4.632107023411372,0.02718130099358499
-4.464882943143813,0.028245888762616293
-4.297658862876254,0.02930244372388684
-4.130434782608695,0.03037165001410878
-3.9632107023411365,0.03147375044396899
-3.7959866220735794,0.03262644708701344
-3.6287625418060205,0.0338434232885899
-3.4615384615384617,0.03513363138073196
-3.294314381270903,0.036501639456732266
-3.127090301003344,0.03794906334014
-2.959866220735787,0.03947652690388693
-2.792642140468228,0.04108522173921273
-2.625418060200669,0.04277739533218248
-2.4581939799331103,0.044555829146987365
-2.2909698996655514,0.04642294347377203
-2.1237458193979926,0.04838008738009572
-1.9565217391304355,0.05042698674976725
-1.7892976588628766,0.05256088909122553
-1.6220735785953178,0.054775148722537685
-1.454849498327759,0.05705762140473659
-1.2876254180602,0.05938955899949065
-1.120401337792643,0.06174527087797442
-0.9531772575250841,0.06409205822236194
-0.7859531772575252,0.06638976724321785
-0.6187290969899664,0.06859022055315059
-0.4515050167224075,0.07063809895305988
-0.28428093645484864,0.07247516934194594
-0.11705685618729156,0.07404827499665416
0.0501672240802673,0.07531895271313103
0.21739130434782616,0.07627081173546446
0.384615384615385,0.07691141794187692
0.5518394648829439,0.07726814144087708
0.719063545150501,0.07738035370223645
0.8862876254180598,0.0772914880645164
1.0535117056856187,0.07704331573887875
1.2207357859531776,0.07667265734993713
1.3879598662207364,0.07620948368634649
1.5551839464882953,0.07567567886245075
1.7224080267558541,0.07508477782513549
1.889632107023413,0.07444333800611064
2.0568561872909683,0.07375377267703698
2.224080267558527,0.07301733646768478
2.391304347826086,0.07223578966170102
2.558528428093645,0.07141140216858619
2.7257525083612038,0.07054638466340951
2.8929765886287626,0.06964319046730766
3.0602006688963215,0.06870604633734291
3.2274247491638803,0.06774255098942022
3.394648829431439,0.06676366123282554
3.561872909698998,0.06578137456919624
3.729096989966557,0.06480504623722591
3.8963210702341122,0.06383815983779655
4.063545150501671,0.06287688647481625
4.23076923076923,0.06191055233768597
4.397993311036789,0.0609233427146203
4.565217391304348,0.05989671870827039
4.7324414715719065,0.0588125682039763
4.899665551839465,0.05765713179637567
5.066889632107024,0.056424975515728476
5.234113712374583,0.05512145044226331
5.401337792642142,0.05376218074321209
5.568561872909697,0.05236939272740561
5.735785953177256,0.0509665035520662
5.903010033444815,0.04957314380210373
6.070234113712374,0.04820221018028878
6.237458193979933,0.046859235376293884
6.404682274247492,0.045543393694608934
6.5719063545150505,0.04424939127532276
6.739130434782609,0.042969953873565545
6.906354515050168,0.04169883541659867
7.073578595317727,0.04043387036034175
7.240802675585286,0.0391790087599116
7.408026755852841,0.037944250642028804
