trial_idx,bin,value
7368,0,0.6747164118680182
7368,1,0.037321626990717706
7368,2,0.1491645331201335
7368,3,0.13879742802113063
4837,0,0.6764180329413592
4837,1,0.03974988938810123
4837,2,0.1659222930846848
4837,3,0.11790978458585478
6897,0,0.6729184022020502
6897,1,0.06020785643738638
6897,2,0.12937523425509995
6897,3,0.13749850710546346
6832,0,0.6729184022020502
6832,1,0.06020785643738638
6832,2,0.12937523425509995
6832,3,0.13749850710546346
4014,0,0.6873499358279013
4014,1,0.0537090863886651
4014,2,0.11474787158610465
4014,3,0.144193106197329
4012,0,0.6873499358279013
4012,1,0.0537090863886651
4012,2,0.11474787158610465
4012,3,0.144193106197329
8164,0,0.7069387856667816
8164,1,0.06204081437788493
8164,2,0.10938775085045024
8164,3,0.12163264910488326
7858,0,0.7069387856667816
7858,1,0.06204081437788493
7858,2,0.10938775085045024
7858,3,0.12163264910488326
7669,0,0.7069387856667816
7669,1,0.06204081437788493
7669,2,0.10938775085045024
7669,3,0.12163264910488326
8163,0,0.7069387856667816
8163,1,0.06204081437788493
8163,2,0.10938775085045024
8163,3,0.12163264910488326
7857,0,0.7069387856667816
7857,1,0.06204081437788493
7857,2,0.10938775085045024
7857,3,0.12163264910488326
7855,0,0.7069387856667816
7855,1,0.06204081437788493
7855,2,0.10938775085045024
7855,3,0.12163264910488326
7853,0,0.7069387856667816
7853,1,0.06204081437788493
7853,2,0.10938775085045024
7853,3,0.12163264910488326
7852,0,0.7069387856667816
7852,1,0.06204081437788493
7852,2,0.10938775085045024
7852,3,0.12163264910488326
7851,0,0.7069387856667816
7851,1,0.06204081437788493
7851,2,0.10938775085045024
7851,3,0.12163264910488326
7850,0,0.7069387856667816
7850,1,0.06204081437788493
7850,2,0.10938775085045024
7850,3,0.12163264910488326
8165,0,0.7069387856667816
8165,1,0.06204081437788493
8165,2,0.10938775085045024
8165,3,0.12163264910488326
7860,0,0.7069387856667816
7860,1,0.06204081437788493
7860,2,0.10938775085045024
7860,3,0.12163264910488326
7848,0,0.7069387856667816
7848,1,0.06204081437788493
7848,2,0.10938775085045024
7848,3,0.12163264910488326
7847,0,0.7069387856667816
7847,1,0.06204081437788493
7847,2,0.10938775085045024
7847,3,0.12163264910488326
8160,0,0.7069387856667816
8160,1,0.06204081437788493
8160,2,0.10938775085045024
8160,3,0.12163264910488326
8152,0,0.7069387856667816
8152,1,0.06204081437788493
8152,2,0.10938775085045024
8152,3,0.12163264910488326
8153,0,0.7069387856667816
8153,1,0.06204081437788493
8153,2,0.10938775085045024
8153,3,0.12163264910488326
8154,0,0.7069387856667816
8154,1,0.06204081437788493
8154,2,0.10938775085045024
8154,3,0.12163264910488326
8155,0,0.7069387856667816
8155,1,0.06204081437788493
8155,2,0.10938775085045024
8155,3,0.12163264910488326
8156,0,0.7069387856667816
8156,1,0.06204081437788493
8156,2,0.10938775085045024
8156,3,0.12163264910488326
7670,0,0.7069387856667816
7670,1,0.06204081437788493
7670,2,0.10938775085045024
7670,3,0.12163264910488326
8161,0,0.7069387856667816
8161,1,0.06204081437788493
8161,2,0.10938775085045024
8161,3,0.12163264910488326
7862,0,0.7069387856667816
7862,1,0.06204081437788493
7862,2,0.10938775085045024
7862,3,0.12163264910488326
7867,0,0.7069387856667816
7867,1,0.06204081437788493
7867,2,0.10938775085045024
7867,3,0.12163264910488326
7864,0,0.7069387856667816
7864,1,0.06204081437788493
7864,2,0.10938775085045024
7864,3,0.12163264910488326
7706,0,0.7069387856667816
7706,1,0.06204081437788493
7706,2,0.10938775085045024
7706,3,0.12163264910488326
7707,0,0.7069387856667816
7707,1,0.06204081437788493
7707,2,0.10938775085045024
7707,3,0.12163264910488326
7709,0,0.7069387856667816
7709,1,0.06204081437788493
7709,2,0.10938775085045024
7709,3,0.12163264910488326
7711,0,0.7069387856667816
7711,1,0.06204081437788493
7711,2,0.10938775085045024
7711,3,0.12163264910488326
7713,0,0.7069387856667816
7713,1,0.06204081437788493
7713,2,0.10938775085045024
7713,3,0.12163264910488326
7624,0,0.7069387856667816
7624,1,0.06204081437788493
7624,2,0.10938775085045024
7624,3,0.12163264910488326
7715,0,0.7069387856667816
7715,1,0.06204081437788493
7715,2,0.10938775085045024
7715,3,0.12163264910488326
7719,0,0.7069387856667816
7719,1,0.06204081437788493
7719,2,0.10938775085045024
7719,3,0.12163264910488326
7863,0,0.7069387856667816
7863,1,0.06204081437788493
7863,2,0.10938775085045024
7863,3,0.12163264910488326
8157,0,0.7069387856667816
8157,1,0.06204081437788493
8157,2,0.10938775085045024
8157,3,0.12163264910488326
7727,0,0.7069387856667816
