trial_idx,bin,value
9323,12,6548.171875
9323,13,3446.40625
9323,14,1550.8828125
9323,15,689.279296875
3299,0,0.0
3299,1,0.0
3299,2,1206.234375
3299,3,5169.574462890625
3299,4,8271.325805664062
3299,5,12234.672119140625
3299,6,12320.7958984375
3299,7,16111.7666015625
3299,8,15767.189453125
3299,9,15164.1875
3299,10,13527.14453125
3299,11,10339.21875
3299,12,6375.8515625
3299,13,3274.0859375
3299,14,1206.2421875
3299,15,689.28125
3295,0,0.0
3295,1,0.0
3295,2,1206.234375
3295,3,5169.574462890625
3295,4,8271.325805664062
3295,5,12234.672119140625
3295,6,12320.7958984375
3295,7,16111.7666015625
3295,8,15767.189453125
3295,9,15164.1875
3295,10,13527.14453125
3295,11,10339.21875
3295,12,6375.8515625
3295,13,3274.0859375
3295,14,1206.2421875
3295,15,689.28125
3293,0,0.0
3293,1,0.0
3293,2,1206.234375
3293,3,5169.574462890625
3293,4,8271.325805664062
3293,5,12234.672119140625
3293,6,12320.7958984375
3293,7,16111.7666015625
3293,8,15767.189453125
3293,9,15164.1875
3293,10,13527.14453125
3293,11,10339.21875
3293,12,6375.8515625
3293,13,3274.0859375
3293,14,1206.2421875
3293,15,689.28125
3304,0,0.0
3304,1,0.0
3304,2,1206.234375
3304,3,5169.574462890625
3304,4,8271.325805664062
3304,5,12234.672119140625
3304,6,12320.7958984375
3304,7,16111.7666015625
3304,8,15767.189453125
3304,9,15164.1875
3304,10,13527.14453125
3304,11,10339.21875
3304,12,6375.8515625
3304,13,3274.0859375
3304,14,1206.2421875
3304,15,689.28125
3300,0,0.0
3300,1,0.0
3300,2,1206.234375
3300,3,5169.574462890625
3300,4,8271.325805664062
3300,5,12234.672119140625
3300,6,12320.7958984375
3300,7,16111.7666015625
3300,8,15767.189453125
3300,9,15164.1875
3300,10,13527.14453125
3300,11,10339.21875
3300,12,6375.8515625
3300,13,3274.0859375
3300,14,1206.2421875
3300,15,689.28125
7537,0,0.0
7537,1,86.15959930419922
7537,2,516.9575881958008
7537,3,5686.5321044921875
