x,density
24.96655518394649,0.0015752176262979435
25.13377926421405,0.001524892579654413
25.301003344481607,0.0014758055920315292
25.468227424749166,0.0014300176060350557
25.635451505016725,0.0013887362134169176
25.802675585284284,0.0013508867539079304
25.969899665551843,0.001313659790160534
26.137123745819395,0.0012746390664282782
26.304347826086953,0.0012335063345741205
26.471571906354512,0.001191750503410217
26.63879598662207,0.0011507986753105616
26.80602006688963,0.0011105080814939037
26.97324414715719,0.0010695134365573942
27.140468227424748,0.0010270138705512752
27.307692307692307,0.0009841354297214688
27.474916387959865,0.0009434247580685423
27.642140468227424,0.0009068502661051399
27.809364548494983,0.0008741074875083883
27.976588628762542,0.0008427078988414418
28.1438127090301,0.0008096530143941115
28.31103678929766,0.0007730947947678167
28.47826086956522,0.0007325412830550695
28.645484949832777,0.0006876411522200918
28.812709030100336,0.0006369380845018729
28.979933110367895,0.0005779985952103401
29.147157190635454,0.0005090547220512133
29.314381270903013,0.00043095064970912974
29.481605351170572,0.0003478887850500158
29.648829431438124,0.0002663730911299744
29.816053511705682,0.00019300239906779458
29.98327759197324,0.00013239848979104506
30.1505016722408,8.624573037536504e-05
30.31772575250836,5.359913008414912e-05
30.484949832775918,3.1946133183628706e-05
30.652173913043477,1.8338735699798015e-05
30.819397993311036,1.0157239564056167e-05
30.986622073578594,5.419348874853143e-06
31.153846153846153,2.7723411982847507e-06
31.321070234113712,1.3508016928536369e-06
31.48829431438127,6.22394627854311e-07
31.65551839464883,2.6939680826674177e-07
31.82274247491639,1.0893701839560586e-07
31.989966555183948,4.097814762656347e-08
32.15719063545151,1.4293514235265708e-08
32.324414715719065,4.612500116207726e-09
32.491638795986624,1.3747864976570956e-09
32.65886287625418,3.780391411196407e-10
32.82608695652174,9.582772744082513e-11
32.9933110367893,2.2379646437568315e-11
33.16053511705685,4.813381504325037e-12
33.32775919732441,9.53148100816061e-13
33.49498327759197,1.7373878996364621e-13
33.66220735785953,2.9147240309196385e-14
33.82943143812709,4.500053063151457e-15
33.99665551839465,6.393298226214009e-16
34.163879598662206,8.357873175898219e-17
34.331103678929765,1.005339415253184e-17
34.49832775919732,1.1126611821737813e-18
34.66555183946488,1.1330183253508472e-19
34.83277591973244,1.0615185641290765e-20
35.0,9.150178917773654e-22
