q1,med,q3,whislo,whishi,n,state
1.3832296133041382,3.020498037338257,5.964130163192749,0.0048390584997832,12.83521556854248,578054,PRECIN
6.829471945762634,10.97969150543213,16.52147102355957,0.0188200958073139,31.057859420776367,578054,CIN
